seed,pre_hash_bytes,post_hash_long
0,\xDA1F68D5AB15068198180CEBE8914A68CCEA9DA64F3590B96EF44897E1EBC16D6FD48748855863FCC622767B6E706771374241EEB6735413464CBC016ADFA6D3FA51BF7D9B42A7F85D909CAA270F1DD7D6D57BA55A605A9DCFBD6863A1943E0651AA7907D64C94C0700FE8F3F63AC4E0C1CAB53A42F34AA92F7104F615FE2214EDC76AD7F785C4925691984DB67C7C84F484C2F088C329070F4237298915D0206D5EEC9112F94E5629EF482BB1230465CF1F4CBBD7555A831C2C646D730EE2B9136BD8480E6443EF4A9E92DA2A2097BD97760553F4BA904987C783A07E58F7414545035A263E76D9DB74C3B7D5ADDE47F4BCE49D327EC78086D521480872E0F30D3FB7CF6A0E5745437ED7C45ACE3BDF71A7E80DFCE3941DD1DCCF53A58A07EC9AD5D34B3F12CBEFAEDF2881D593F60300242AA74F78797925D69E7B9AF539B9BD717238DB3346538BCC877C593B1C6873A23CF43DED01B7C4E8716E636C3D316DB832B3CA509C9D0C8BAC046817165F04ED1E4E6B49D65BF3363CEC2D21DBA8436B906A6CD0440BA98835787D4A4360CE903E83936610D37BBA7B985CA14A3AFFD8E46E748A0AE69D7EA33E82511FCC51D64F1703C073BB2A3183C90788267801DEF5CA6AFD616A68A605215A5EBFCAF249FC0B1D9160FE4F1965D9770055C6D07434922AD5DF434BFE47C35882B06978D4A960D5439CAD40BE9185AC188E9597D60CF564C18926CF9D554AC6A880169063DC3D362F498FD7547ABAD8E369E9A32BEAD51A9CFB473E1A81CF60617C324B22F40EDDA5A710F127CBC0E16C20E4E6CBCF4B24E09A2028FBE41DD67A6BC39B414AA37C547A11EED40E22E378658E770FAA79AF6F52EAE03EAE5A4D6D5634D950EECD59F0279B3498CCC2AC190AB510AFB823BAAA90C7FDEE82A5DF949EB0422686E1CC35F41FACA973A03F104E818FB4B47697D5815AD9C47672163CF3E2755712D4C436EA4F43A9A55952FF0A6475FB938670CFC0D915DE3F5B7576EDC8F74199CC43F951EA6B1BB227CF6D23076A410C25C018F85C13819D69EFCA5CDBAFA3FA5ADD65CB3397F554385699DF3BB7C637D2D6292D317BF122696EAE8E026AC36DA03D8668E2C23A0A67BA182248CA7EFDB35619B081B754D8A24DCE1AAD58296C3DA1136162E9A7882D804E9E87B6D01EB3B792E98776A66381DF2AFEE68DE70AF05955394F8C70354363AB7A11B0E70C17C51C81C12DBDAB00E6010F,-7706439808878418799
0,\x4B4F76DE310BA3CBD2C008F69393E73B20B09561915E27781C8913189009F51B724039C2E10D6D2470237DB35DB94748BC9D024F1E644A43AD78059E7BAF8B295B715CBBAA1A035B941DD1B3B053B71A60C5EA8693EFC207BB654C87E6B2B160A652EBAB1BDC3413C73138015203F900271C04A874AF78DDD9ECF85ED8C6EA3F8BEB0F7CCA11912F486DD3E1AD2F812D01835DC08733806891AC4A543DAB6FCE5298CF8CD2ACE9DC8B8A8CB64FB7C24933ED983457517409DE0F0BC76765C59EDA1831C54DFC8EBAB5E3424C6B3031F6D3D6D3BCB498E7A4B2E886878908D3BA13EFA57FDFE913B92235B4C957B91A834D0BB80031D8DF2672DA30F13B0EB814840DD1BE2B46ADF1E02FCB870C59BBAFE1BB6E51A5B18DD37594361EF93EE57DC5D5041A5B257E2831DC3D6DA9EF2BC722E66F5DAB3EB2AA88DC9231A42A3A14066712C39C4B63E40DCCA5D9F1B60E05780A687F22C5649F6C69661CFF30298B873C44E09FA90F079E1D7CC7C8521BC69F32AE76AD7B2A2A578DA152331A24B51E1C9E361AE98B98C14DA38FB971ECAA264804ED335E92C76FB0489A4B3FD337B454BCC945096B098CDA68A473FDB07D,5465087548162906161
0,\x6012C749529BDD7FB942D963C84CECA75E0B4687C2B528AD47DBA25DB87798BE23DCC87F9191B701CF5825BFEA60589225AF501F6187FCA6AC3C656D852E8CAF2EA24199303C54B3472016EF41126192603F195315C02012BC7FAC033AE9A3FC790225DA2864EBF0BC0AEF5506857DD6586EC573C27BF9BEB49FD12709F281D5C0768EA5E67CCFBA2F5562E5074F3D625B425E90FE33E180783533F6FA09FEF300898FA3C9FE64778290,4793537879137647347
0,\x3812FD0393422BE80C08866268EF45F0FE17E0C9A791BA2900BA2673D67E6396C691EBB8023404281C2D77B08434183DC0ABA25B49070CA2D3E3E70BA3EA0DFD5DEE0806FBE9197875B941E5D16513B711DAAE88EA25BACC8D6D6732AB86F01C5AFB05A4E78D359589011A67A680535701BB1331BC42818BA0CCF20B1F2A5A0AA06E4A985E53317FF06990F9AFB9D7A6636DC47563ACF873E6E4219DC484A847122D951BB10AF435E2C74D486D936A054EABA02B77E5A46519F128FE741D0BF91AA7A97261835C02BD51CB3BB14406B49D6E4BFA07AF26295C,-5862641958420335149
0,\x25459C67A5BE46CB851FE865256FEFD76FA581EC11E35031B0E58AD3C07EE9C125E48F92E9F114125F3B7EEEC3250059A7F6E27B0B1F2F26800289A5F3DA46CC0E62F6E84A5966751542598A5B43DD926D965EAE5D3E4719163D9B6160C98456593AA61A1ADAE503959330311211104EAB2AB6AFE4A49F2123D25515C4DD64A58332571C62755A3C72138779DE3C3E5B90BFC86D715954A53B98DABBF10966F18F1658DF5B8A6353617992BB0B20FA7711CC972248F0C4C556D814BC4CCCC28080858F9EF4E88A3ABE318C5EB955E5D963463863A245A53A51B667244FAE9618E0CD195950B496EF05CE0DFE5BA11FDA82C8213F2B087B676B2991490813C5A43DDA150B451545CE58055B6739253CC0AEC48D378413529EC884C3A498557B8FA62D73F5DDBCDBF90045BBC8EFE83699E9C9D85AC29AB151F28F378BB63768C232F0D2CDD8363577E4D044CFECAF245C7AD8179CED221C6F522FB99F2AA002B5790BCEFF290C363B1374BBD9F41F975B6CC65393824DA43ABB9CF0AC52A9793C1957324175B5D34441C164D99F37EF2710B41C2FF27260CBE02F6AEDA0FF270B32D5089B975D17D541E3F3F3D714189476906784210DC7B7D9B69EA41990A4EEEAFE76B11F74C6FA90FDEE7B5E0B6483F8ADE7D5E7F13D98A35E7E52D786CAE4EB20CD84CE0F9BF2CA1C305F460B8684B0665620925D66C59C2B40B9899D5211E0C7531E1B21365032B763BD7657E102FDD05AF563CDEF1E0B027863EEB9D776FB3CAA9BB174357F2FBDA6F22C8CA904028403330CAAFBB6963EB5565EDC60177212C8D3EF8517EFC939A60476F58C01276C043238C25BF5C9DE2B25415ECAC9FDBFF3606621D7273083E20AB735E35A96AF2A590395352596392A9F9580A8A25A4F40335FD7681836FBF7DC293C9A63BFA2B8A07E6CD466D0475DFB6C4A7D48CA1864EF533E842BD05F0F0C558B5BB3D4CC9B742D48B4AEAE7C256B6BB75BEC918FFA457005631298ABD7EE9CCFA3B54EFCAE9088970FD24F2E7EB64D3652E9791E831F1BD75FC04E86AB51B2C5C602666B7AE67DC479A0308E39A95E77363E5014AFF1680B9FC55245C42E1D7119169DF42358EC8D50B1B73193D1018BAC2E65A0D0D2A42A2B122C7C9CACBAA2BC61345781182A320EDBAC2A5B4E2B5083590FDF7CE8CC3F2F2E051DE48239CFC195B58B7ECC7F69C641BAAF3B31E532C07B26F6B29E13FB381F2B29A8D09C35A42D68284A1EA8305889F354DB47CD3AF4E888411AAD60A4AC8591F18F60BC5550FCDFD5F94E55631EFF49D4DDF49569B47A968F2950CDDDD4F84CE75152C4B6337C6BD39877AC26297E1666052083694F5AB46D49442936384B17FCC122B4FD0E1EA48BD296,-7547330477546435013
0,\x95A9F62AF08B1A91CC844301778B1E2CD0921B16DF5384AEE438AB3C2B927D4D661D6146C917F0BCCB05916C6D3D708EF9FF681A6D1D9C2FCC99F8A161127AC20E288E7911E8B89F23265AB9F62F5958389A2A52DAFFB930BFB58C3D5B58717675B0982C5D5A1B8248AC3875B19D5922D75A9F997538BCC462B1447501A64BCF6646CF0B568DA98A338C0FD16FBAAE37440E5183E2423FB323B36DDDAF15E83212DB02A93BEF283CE293890DB8253D9D9214C67A99CF3F67AED73195B8B42BAB8D09C4555C1CCD46D6271193472D679FF7B17AF6640A956A7936FFB2DE6DE9C150EFD04FA00D80B9930F53A58ADF784A4CEF83E4E530FDF239F61A60DCC3EC48B594357F0097916923529ED223EE933C900A7EC70D79B6226B71D236DD5BB1417EE5E0B30A3668189422B337696045736577A84BA647DE23CD6AFCB20158913F4F39B0865F300D7875DCD270E8152F12916F5176CBB61033E151BC08DF81746E2F6C33C03502AEB05D102399DC186FA37F13F3F36B6C02037197B981FE444ADF0B87AB6DD51C6D7264A0B509BAC0AEFDBC1AA473C9C00EA005123D955A79D8DA33,-747060821715387614
0,\xA8ECC7A1A8A403CF7A14BE70FE34F41F6F72E64BE6FDA8C2DB5BD6FE0062B858CA0F0B42005E0CC71038DB45763939F740C8EB23042320779CD490C3024BC7866E2B07CDD11AF37D77C58DE66F44F3C2501615970EE50551F0F386FFBDA6E6A5BFC4EB6E5E004081CFF572277D38EAB23AF7E597D1F60B7CB932695B5FC93080E8305F279D5DA562D87B830E091B5285DD51A7D70D9C1AE7BAF94EDD29034BFE9C111F90B8AD2F407994C33FCD1A9532DC1D436BF6536E0E1C3A87CCF18E39268EE183A3906A83003DA7B43C59E6E7FC1F382471B653D09AEB95B328A1D0528EFA9039D635AF1269D1762AD79252A29450478CAEE8D073309718F03CB6E3EBCA1B32BF2F6FAA744788E165EA2D5196675FB011B71F1C42CF747F096EC27998D6B2B57F2D39E14822D73197273837DFFEFF9A37155D8B9FD53A120481EA0818D686B7952440415049D9FE29859253E383260652179C34F30D850B753D684A4AE2DE5A8C866803A6A7CB9C7CAA6ED5812291EC275849787B2E5691707D0A09C5B30937AFE5475E426E911DE583D402A7033D7905D7C35B39DA903D0E73B13FE524D653BBD5A808318830E1250520BFC008EF4B3077E1B3FC807C36C629D38775801C3603CE0A8C25CD52B6B3028161CD45ADCDEF0A691FDB7345D72810FAD7437C34FC57021F675712C58A6FF47BDBFE7443959BA29AD19B227DE8B2A4439240907A8A49C04D00D08CFCABB566662F2C44C0DB61B4A32CE2BD9768C036E0E20014CFC78F3E306894738C97E4D8EC368B69F600B8D5292C21696AE4DF0A966EBE2D1AEAAEF416EC5473B05BBDCA8FB96CE2FD1FA72BC59FA1BEB45F081840512E27C2D2288181788C50C6873FC421D3F49BB0B3666B843525A795CD73014A6CC92D357BCDDCA9CB3908D0ACE23549AA090B2E4BF7406554F06D101920E7360560DD6571FC19F8779CDAF46D4F290577F2E55B4EAF35DFC644898DBD38251BB412354664E9368CB69FEEFD20FADC23D960475CD2EBBC583597C65AEFEA2021A20AC052C0359AB809DDA7D7FE408FC67EDEFF1F7E57E1AE700969255466CF06188BCC055C71A983AF605C16E4EFEFE71AD9BFD17E7929B28CF34F844B0CBA9C5C36856034548927E499D270A14BE9D2ABC611658C7EAEA9CA856A6DC70FE148E39FA16A39C37F93F420D33EDC06B4A5111CD114FE6D0CCA53CD94BEB4070485CA852CAA2AF29FEA203D25007FC273D4F40FE8D7EE3CC7C2C3A579B6F335865FAA4B8FAF833461024F5480D6B9FBEBA8FC63A3EF7171FC3283613C7AE0845AF9B290AB88784F81E68CAE5707938937BB55AED85ED747BD30F2327C916B7D21071BFB4C,8872391479598415436
0,\x556337E97E070CCF7D88DD706B008C39C262A0BA68C2B7E954DE92A694FB9F2C40F826A348BBEE94B29FF0A522C498F766E38C4DD08788D13ECC45E0FC4CB1D84F01BDC7173AE10FF29E1D68D2632FB28DD99FCC7B9CEC1E35E66EF2A5291E9F5D867731C2C7E6762849E0EB8D,816738856548356231
0,\x8277F540400E7B2EB65B435CF8736F3DC3C05FB41437AB57AB7AC49DE9BD4136E20E3894770505DDD6A0E15FE2FDC42CB78AAE0FC93D35E5478051A944F850E8FA4F00B28ABA024BB416EF1B93D145C1E2145ABF2F259D8FC0D7BC156B250E760E284B8838E8DD7880B779EEB418B774A8E8CF3F82AEDD943AD91D8814DBBA79C71CC976D903925F6FE6AC51A54B6D6D15CA27EDD1EA4BA61B522856E7B44164B1746B33D57B29693A0C4C4DF8D31B3E56E88A0880E119A18E6964F5029F4DB5BCEF3D472B46344B9F43345DF37E06923E9E2004C686170D0395CE8E73F00FF2BC0F8F8AEBBE11EBDF15B72012C0FE21C2C2A2AA30022C6DAD9CD135C155BFD3E9F0A825BCD627553F47E00E84C3D6B17D89FB791C4541A202B0CC6D648B197E60B29C415791611987B3F81BA95034612DF38E523FF19B3E3F8A971D48E8718D9F6EE2C209D48E90863AD8B49A7CED4D34CE116F208FD9ACE2A6B6CC4FB816730DC4CF1D,8193302393293509850
0,\x8BBCD8B4A12C5961184710739A140F7B2E86310ACB6617E670ED2693D0F5F3CDED267C03BC683D25030986405EBBC1EFAA013D290879B525746A40E9E4A9BC90859017571E7E45A843EE292F6F27B44BA2B02B14C0580A6A2B3891040D5DA3372F661532AFF129CDCB404F32A4DDC1C0A55C56D2A5EEAB2688998F98FF65F7784DA7A0908742F4DAB18A7E74290A43330586EE81DA0C5AB2E36F3888FE63D7F54332CBE4777C08C8AEF627F2FE96B2505AF8ECF27AA9FE7D7823B773643D92BBFC2081EF809ADE84A14011A776929063FF6E8EC410E98A44E71BF25E1E6EB9776435DBBC59B9957E0C3661F4BAE5BA91944910E31DF97A84B6C8FD5230A6BE65EB55A28AED19CBAC95C66AFF445BB6DF7A509F8796BA0A23CA39B85A2DB8363E081A16A8DBF35EC187A499EB64F5A1685A89AA68633C6550F2470F41BFD71B99B466486EF517117C4E7522FCBE94CEB79F1B0C9DE20559A35C4DB3052528A945EB1AA048C1621FB7FE9158DCCAEE3416F744BAD061315BEA1E6E3813B09AA9132FCC5465FBFE4F7DCD57CB8753D443EBD55DF2CDA756E35EAE70E8DF451D546B0493F50D1178115D95088D8DF9C7C005F2ED0F0A6C456ABF6A26C7C8DE180FDA75E74CD8A59C9A37533B45B4AFE4B4BEC8D081D9DC8F955312648BA40940B56B8E8D33D80F3134FEABDCF0563D14A06D166A8F2A18E55905498A8EC267AD3541DF9124BBD971162B61BF712CBF956C925FEADF2AB43B1E89179EF4C72E52A9560056A43E41668446E1BC4F8E24D4DC6E6AA3F5073ACC290669F18E23A8B437D407ADCCC2BA020F74B8654DBDB08C6D86C36C0F0FA6DBE6CF905B3B9FB2FE6496130890D26B1B2AD71842B2147A45E6A0391822CDE955C487BE01C2EB3E5CA3D3C5B2855BAE267D9958A26C97EF1312795EF6DB736738C06E8CAF73E2D1,-8751563490176539221
0,\x92CF998072FF6CC44DB35A360A6BE4B478CCE4C477BF0A9E0573114B3245F6185A58024C84EBDC2929EB3F2DD991C978EAB142D45E93907A08415ED64409AD28FCCCA9874F9213C1E945E527A8F24D537DB931AC069D49821C3910FAA8BE0599A305581ABBC969B74B1730A51C46085B668FE2A096F6E9CB150B14B913B170C82E799B9A51B24FEADDD22F121B4A8716CD358B5A1B8B94D4DE2F628DBFC17A12AEDF3260BFE7450782B2CAFE50A66B854F4FB89E05CF66EEF4773F17E81351CCECA4185B58419CF2F3ACE8B3ABE029E87C398D05A8089372E9E990E550C95D08E02A9AF4912218D23BBC965EDF6166CD5AF7FC7BBD284B84E2F05C08BBCE0FE53BDC24A2865BE4DA3A74DC38E3891D18E0EB45CBDE32FED71ADBD36774B81FDBDE0EB35C72996CCC24E93DB672D409267C643A5D0D36AA205DA8790BC7AEE3F761B602E33A6706D4FFE523BF8A0DFAF98EF31F1C2DD5447B8E284B96856A84308DE6FF87E3BD896F2873A473F1950952EA9A2F9C885F7C6E216AF83D83412503E2250D5218253BC7CFAC65C3ABB7ECDD5AC600B4477953DBA1788E6C1A43516B1290135BA563A9E176E99465850AC35D1A166948FD5359892B6B2A0DA9643FC784C884B4FEBF600676302C618EE8214E5AF99A571D7780CFF1C28F3D0EBEBFABD2BCB88DB9D0959E7900006398F248EAC0188D3E7F18D638B919BCBF31D6E3CC4B3751FE0FDD29E501664F94BCA4B2B9E390F4CADF049CEA5C20D20F7AFFB31172418DA160CDAAC1E061D081D3FA7292D1FC5BEB5E1887FF47EDF57356C483A17D56B622ACAB303CBE9F72E8FD2416F68A5021B6FF462402FD9AF4B4B563B739D76511F61AB43A12977C52EA1E4CF1F28283640F2B35A62E9236D16F8F5D0C639EA5FDBC74F5ED163A5D96435C661740230B316D2E609D2A32FE90195A0FB72D25352B3FA9815733CB543094A31B641E49256C18B7D65C6F98EFE0DF9660E7F3738F13764B2E940D411BBEB821BA4EA5C4F251D05C810DBA97A66E8A427F8642C3CD1DE30FE5FF97E953017ACA3A7786D9618BE514FBB172958B0E6263AC3F7002BA184C4F84CE0BE123AA8FD5551FFFC1E826B9BBF99C210B5209EC8418269B54B1F4048B4FB01C9E186E103CA701A32910FE0A91461CB906C72AF931D089BD9056E720E3EF6385665EA5EE40E338E8B1CD51AABB465AAFA9EF6B217BB8CD4ABF1463409F045867D746E80DE41A29E06DAEA7EAC113B8A2A9775246779B504DA1718C34A843BE595E1F67D36D109D5567D131B60E242289CF6F5F1FBF44BB4E2830175C0C2AB26EC157F6CFE89B899C1AB24B36748321397A5C2725EFAD456CFA42B5707D3C55E796F80848A41F29BCF9C2D5D1A59BAB711A94ED6829,6385559743623382592
0,\xD3D702CAC96913EBB30C6140E6D779B0BB8CF263B6EDDC07920796B6A17D10AA8691FD0F1A8910016E77A3EBBB602209B115B82867BF37F2D241B1A3C65F1079342838AA9C1023B2EEBBBEB6C5732E41E70CE578DB2C19B09898828ADA9FA33C21041C2F384D8DD194324D0843A82C49A2686777D3C5A1A614B74E4A87C4DEC1B2476F9D282579C281F4B6D1EBC026B389D79858A574A9217BD13C922B4314A8F16FBC427C6E4AA21EB0F74B6626C8B529E9AF39BABC500F874155DA5922D86B0C85DD7D989575E1968D9A62D031E9AE72C6FD8811490BECF43207BE586CE510D6DA8CC8B49314D957239E77394749BF397AFAF5BBCAFDD60460071CA2714F9745611D2D5B35B4B8957A320F26C081C8B4C961FE5D27C927FCDD994767DBA8CBF284BC0FEDB0135DC723831E10A67B6D019DE2D3B1F71C28A5F99847088E0A8D9C9FDFFC1D8DD03D285BFF2CE33CF2B49FF722840556ABC4CC23CB979C5B2457A5F8BE0073D738A5373DD233815DCC94F2801A03BAFC5722C2ED59216E86C1B9935500E6CAAABDD2370B7D2B3DA056FCC39C05F6C6B4BC05DC157C277C136B6A911AF39BD305C07DB07FC5836157A8EABE1373E333145DE4F4A3A4B5FAEC11C8EBFAFFEE91F1B16BEC326A56A859BDBDF34B2EBB9D8C2348E615C9B4CDD4,-1887518270122901307
0,\xDBF7C5717B0F4F01C49C0E2E5611087FB8C901E7149C902D1127E65DA579E062DEE9A647AFD613F9D99FB3593FEEBF33C85FCE71E3657E65946C6D66D51E2B8A98F6F10521B5461100A656D9EB13902728CAB9A63CFE687558BD5042023E66B95E116D082AE7A42BC5C08518F9D21D0AC4B9F4A40CB8D0AF15F30D11AF1DDD9D57A833316B6D1B3CAAAA2A12EDA3D0479EB361D8C42AE7ADB4ABDBF08346BD51FEAA533746D179D3A2713321B0BFD1984CFF6B15D9BE5922D51B223FC623A76AA3E094C062F908EF96F1B5CC0E4836BA78E55DA6454A31A14AB14BDFE8338260EB8E64832B0E789FE41E1856370016D65F3ED01C04BD58649A8517EDFBC8761B4C701F934F6ED135DA2007573E95903553500DB398DD9CB47FA0D7FA34592FB292FA334642B369093F3C47EC9D76037639FE80EA86153707680A45DF6E5FC3A35DF5D6DABBC5FA95CB8DA6C1AF3EF2A00C4690DDD74D3510F8AED321A6CBED22A060441C35025DA5AB949CD235AB6334580F726C98DB5002850FB0478003715A24ABC6CF6F6D9074FE8C60DAD225B55FBF49E3055A7C06F59AC5D09EC172CAEC0339FE9DECF807485A9A803D8FDC2677785BD04DB26201F275D5C5A7D3AB97532D3A238274D768AF47C243AE576AA2E6CBDF4D4DBA522B7B89D02FEA44184F2DE6D03B8691E12FCDC2B660EC7C0F7EBA96B57A288ECEF372FDC708D347392EFA468880B8130AEF52BC70D3C7307A3E2BCB5D2590D052A0302C0F293731787F43B81A69D38DE21487999ADBFD0D1F9977EFA94E4625A3B73223CEB137FD8699AA7B881B07D52F7095B2CA6D9E8E2139BE9DBAE315B626DA5127644791C9503AE7247E37B0888EE19FD38DA16794CC0877014E498FB054998E2C9A45D2577A1F4F1A0B388D8327ED80BD41E6EBE19A01A25E5E92B4C43020955EA5578F8D72FE1A19A8E5306B741EF6A5BF0867A0CFC4BF89107C81A8D7BED99CF91D71F5123E3F,3963630825991338145
0,\x261470F4B3D653DDDB9E7E2E6BF288E4931BABC1F8EB,-8958648116580389164
0,\xC35A1B3260AF293D8596557F04E6D5938289D54FC53088A33825E72CB87AE6E2090BE61607EDE5E5A96913546D74EA9260318081FD69878B58E4923ADC8E189D8E3D59E6D076B26A2600B7DACFE3A32B2B4ABE84010534970611113BC2159CDA33CB8511B00D7C0DF409FEABC700D3C61CB7F8351A073C6D251E6368AA15F22A29ADFCDE63AE38BA7FC1F62254C3E72000AD89C59529C8CD4BBC347F749277AD7A330B87E8C581632846D3BB5BD73DFBBAD0F5CD43D63478425C7A87271E2234808BD79D027690CFC4C6DD2623B541BABFA5BA93F9333EAB8A816D806EF90D3E6C961769B9E9CD191B7CD704D949F0DC984C0CEE1143F154D6E4D0AF15C47FBCC00F5CFCD7B969C16A734CE10E30738863911C29E809F49F8B66A6A791BD3B87D5032A9C6C61A8F9E228A6463478DB38534AC5EB5ED1F6EB44D1C0907695545F56965CF54BC2DB1426F206B724013D062C06B0CB59716067506CDBEBFECBD361C318892B,3031655059751065695
0,\xD13838EC9A60ACD3C80A55C442AD8770325E21C689A2DDD5F0705F9E06C4F4F2EE843500B75BE12B94A36B3686A00B9D20DF4E51179C325483CF408BDCB272CB7E571E077FEF7F8513C0A56E163B1DC6853BD6EAD08D306079B6865DF16F4D21F6D4983259E949275AE2D0F3E7CDCBC080A6B2E07C3FB5ACA14F34956CD29505BE3FEFCD920FBBEA925DB60573A7A67963DCD2AD0B9C84711F130CA93783A086B3427241DAD9D1A97AE454C737C04503349545FB0F721468EBBD432E81F11C85A50BEAD2C5B9063BE3674D8833778BC72FC7916E3DC4DF40509850DD3E576644DA3520084BF3B37C32459D826D5EB17342B9E430F0A9A3A46D0C86C0A5CD407D8984CC6748057017E1C4FF2A6E1772678FE5FF25A6BF271FB78C80F6B17174AE606D6ED4FDA11C4DFDE890E3C33FE267EEAB10FD812774A375CA96F7,-6550344823835657481
0,\xFF72DDE38D37AC60A98B8B797D6DCA1668D4DBA0C61997B3433CCB3A7914A1A97B4F9A658108E0E09BCD3C58B13B9437BDE1E60F61055C9890F4F76B7F887FC6DCEE2AC144D480669AD486C4F9661C1BDF3389506040967F1FC82E22BECD6A3A9E390BF5A80FD42406DA8CC5F2F9FBA375FA0E087448E1C98AC4872A86675E1934AFFCC560AD4F0150896298BC891A3559F757377393F84ABAF6D708EA07A44C80D0BE1D8476CEC57DAED8AD7D829B841A119CC2D8EF08C270810A454024F9495D5A7AAF10F3C666A734C13ADE8378BD7BB53FB541759D59C0031679A59922FD165069B764E246457C7444548CCD5A92F20BE2A5F0040A91914FC8D87761A0DDEBD58512C543B5CABDD2216BB8BB85E42AF80E3A4C5A758B1E70E219D95573EE93DB49FADBEE9CBAC0AEF5B99853E46981EC3E8C5DABE46277003F3832062772B596C96731BC011DEFA0DEE3E4DF8B4D8B8C0E2253D9EAC701D2FC8EAE9B91716ECDB280B93D02B247091C92599D451E8D1FD833FF30DDE8F2E2E724BBCDFBCFCEF0FA774507C875DAED7F583A77F17E02D3184257BBAF55D6A49AD78EE6A28B5A0746FB0F8708DA4D29CE89CAD3D3F41ACD4B58F71DDB570D9311469CD7C6F58C67509D326E98005BE962EED37020E0360F25E89B0BEEFF4A19ABF8215EB6214E42E5AC2EA9D370507DBA80225054236D2856DBA644ACFC15CACD499C378B8683FD2B8F68E8DB778E74B46C08B4303E0BB846559F27DD294AE5AEFF516688D37F5E5603A7B8EFA10B0DAC8FDB2B69A90CC06AA1AED12BA7982EF35CC6854C438984F9AC982B5C81D1F1BFA073B05610A5C720F623CFBA31041424AB462F4A4E60B39BE14C10CB457E49E3F9ADD0419EBCCD4107F05B4D6D632433E7616E3879B3ED40FDB5BBEF7CC11492,2480363122374436380
0,\x6B0BCDDE2A3428C4E3D585456A456D20A85F00712C61D4B3E3DC426693888F8B818659158CF40B87829C43B8F841548D5699EC55EEFA49963BB2EF6D8C9C37210074374FF30AEB009550E07F652173574A99D88D9AC23C98B97A50FDC40DBEAEA06A6BD6E3363D4443E51C135285AE0E06A7C362B539EF2A5C90A0A7AC2485B94B65ED44009A1292086FF85821B8C0707DFDF52426C25DFEBCAF0949BA1A70399F95D5759658485D337A4B447A8114F89945187FBAC64CD581360E5FE6B646506F06615F13CA801667B1075EC60A7666B6E0CF16A173C300E9B18CF32DFA3FEA420EF80A8739C11F1ED455B0B7D34B0A2403AA97EFFEF4AD46BD363612DC85FFD391A09B2B36D78021FD0BD2BEB649E1A89E5F751C81DACF7E3095C11817C4968F168636D773E7371139368794FDCF67FB1CBC89845DFF938A9EF351490514D91AA581AC893BC84BE26CAB88B28568D84AEAB031E83A4200F723CD65B28CD77FCA7BCBF6E56B09185A8CE889D8F413DBB4CF5FB4EC8B8C8D688594D8E41B55A52A9140F4B009CCA49720AC818AFD5828CF1D268E97A7C251119EF10975B6268979E6E5575460CB3E861E0C8F8EB3477024A7F2B0D5716E913E1ECE8C7D11CE2929AA936460B239EE6D0D00926FF0E2E9AE8A70EAF893E65FCA99CBAA19C0FFAC602AF2E4057A52DD627D99B3FDC7A14B5FCED0673345F44AA8E6FC41EC6F77707A9732CA9A39C439D1CD64A7CB0CFB919CC93CBE1EA339ED5ECBFCA39935674585962DFF18DC539EF943AC64B0E42CE5BC5F3BF6359ADAA885FDBB264AE9D3C8C3A3D1489EA55B9C70719773476DB2238C0A93D7595E2ABA4A70A0082C9370032C450B80EEB3078F9BEA60AF6E701913CEB4721A4D735F48F0F2CF22F1E7CA7BE90C910CEE0E727C374D1C8CCA282AFDB564EB313A4590184C1FC0A54CD5DAADDA6B3D4B2949006BD396C6834216938B6AB6041B2B517A0D489865C5781E476B1154E0754CB0A43B53CB9A4B80E28A088B26F6FA92DDD5AC60989CCBB208F1FF55ABB2B5A90DE5CB6FEBE4D774551AC7A72C4F5EC142387928D0A480BA179916A08DD544B7F6C8DC313BCD01D059005AC325189A72C3C60DC494CA3A57DAAE41A15F87E68FAD11FE7BD8D5D78C11626CD80E362740F53B8F6E5E972FD0C69DBC3BB1F88871915D877FA1043F63FAB883520F9BCF2CB90134F39623D27327297204F0EA963D1F197B456BF38F5522B1AE92D30D2C18C4615B36B863231117A994C7E9825AFB815F0928884048246CE9286DB791404FB70EEAACBA8ADA808D3A1D031FF9D553B32C4B599E19BED7E3C747ACC0B9FCFBC88768DFD3DB34187C345769E511A2152C83B85BCEDA003923D4988A697004,4401757395510991845
