cardinality,multiset,union_cardinality,union_multiset
1,\x128B48D1A635AD5C359DF7,266.6266032698016,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A14CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48BF73BD8B18ED69B5,267.7659635217191,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A14CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48613EB52239F91762,268.90595798477506,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A14CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B481B92835F761CA248,270.0465873654153,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48C41AB913EE448C55,271.1878523712655,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B483572B65F3CF43E52,272.32975371113594,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A3162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48F1F235E8A30A08AA,273.4722920950222,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C1622262426321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48070F151979470313,274.61546823411027,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E27963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48BF365B79E84273CA,275.75928284077594,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E2660367626BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48A2E640DE80237B47,276.90373662859116,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48F044110A18B98F94,276.90373662859116,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E1532155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B4818071CDF24F46AAA,278.04883031232293,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC1316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48F5ADBC728A608182,279.19456460793947,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC13045316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48D19B8A6F823675BE,280.3409402326099,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC13045316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B4836FDC8A0B2DD4A0E,281.4879579047094,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC13045316631E132223241342135C13621364136A136E4370137233764380138623A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48D57216ADA87A01CB,282.6356183438207,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B4841769F43D38FCE52,282.6356183438207,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C12524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48A3FC6D484C549126,283.7839222707364,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C124C22524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC1FE21FE81FEA1
1,\x128B48B76C09C128AB57EE,283.7839222707364,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C124C22524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F701F8A3FA41FB02FB61FD22FD62FDC2FE21FE81FEA1
1,\x128B48CD41A4975C551FB6,284.93287040746264,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C124C22524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F6C1F701F8A3FA41FB02FB61FD22FD62FDC2FE21FE81FEA1
1,\x128B48761D2D69778DAF2D,284.93287040746264,\x138B4801E10241054306E109210A410B610CA10CC10D010D220E830F210F820FC1106113011424146114A31541162317A118011A211AC11D211D611E011E611EC21F021FC120412241236123C124C22524264326C228812D812EC13045316631E132223241342135C13621364136A136E43701372337643801386239673A823AC23BC13D013DE23E013EA14101412441A141C1442144614485464546A746C14701476447A149034CC24D614E624EC14F815081512152C152E15321554155E157C15A015AA25C415CA35D615E816021608160C16222624262666321636165E26603676268E16BA16BC36D256DE16F436FC17081716471E172E1732573C27501764177C5786478C178E279427963798179A379E17AA27BE57C047CE37F257FE180478203824286C1878188A189038A418AA18B038BA48C028CC38DA28EA28F2190C2910291849284952295C196A49782980198E19A419B019C629CC19D819E029F029F619F819FA1A161A1E1A8E2A9E1AAA1AAE2ACA6AD01AE46AFA1B1A1B1C2B363B561B5E2B685B7C2B823BA23BBA5BE62BEC2BEE1BF21BF61BF81C2A2C3C1C6E1C881C902C9E1CA21CA41CA63CAA2CB21CC23CC41CDE2CF21D0C1D102D2A2D4A3D723D7C1D881DB61DC01DC81DCC2DDE1DF05DF21DF42DFA2E1C1E241E4C2E5A2E701E843E961EC42ED41ED83EE04EFC1F0A1F202F282F482F522F5E2F661F6C1F701F8A3FA41FB02FB61FD22FD62FDC2FE21FE81FEA1
